feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_13,feature_16,feature_17,feature_18,feature_19,feature_20,feature_22,feature_23,feature_24,target
-1.52733,-0.50117,3.25259,-0.915208,2.32877,0.61744,0.98741,0.58593,0.5673,-0.08289,-0.46666,-0.12162,-1.31537,0.50034,0.385,-0.05245,0.80367,0.45574,1.46753,2.71542,0.71464,0
-0.55386,0.97921,3.26287,-5.8316,-2.00171,1.98643,-0.50699,-1.58891,0.51524,2.13767,1.26204,-0.63289,-1.0058,1.60346,-0.57432,-0.79984,0.2371,-5.1854,-2.23254,-0.33684,0.89955,0
0.76064,0.59259,1.06043,0.0038919999999999567,1.07158,-0.54563,-0.83534,0.05652,-1.17815,-1.40947,0.90435,-0.12569,-0.17398,-0.04188,2.8254,1.00522,-1.48536,-1.4963,-1.16316,1.62805,0.637016,0
-3.12522,0.13898,-0.29435,0.38846,-1.00964,1.5453,0.06438,-0.75723,-1.4925,-2.55209,-0.56534,-1.43162,0.59453,0.51932,-1.49325,2.28972,0.95808,1.7497340000000001,-3.86423,2.73879,1.303518,0
4.84341,2.84524,-0.9478,1.0536,-0.60615,-3.38162,0.06239,2.47059,-1.26678,-4.32328,1.66631,-0.56572,0.10309,-0.06319,0.6116,6.35029,-0.01034,-7.28902,-0.45988,-5.59552,1.6018,0
-1.42837,-0.08872,2.35492,-1.08325,1.38512,0.05754,0.64026,1.50816,-0.45641,-0.78766,-0.38081,2.65457,-0.12806,-0.3897,-1.33714,0.62605,-0.24189,1.7947,1.19259,0.34716,-0.26785,0
1.89163,1.74292,0.21604,1.9102,2.26898,-0.86035,-0.63063,1.67311,-1.33955,-1.62151,-0.95797,-0.43703,2.22368,0.05834,-0.16456,4.58533,-0.4467,-3.79718,-1.66588,0.6229,2.97395,0
-0.26998,3.01476,1.9631,-3.5817,-0.88357,0.12544,-0.40522,-0.09629,-3.85477,0.55411,-0.28347,-0.1197,-0.54922,-0.85064,-1.11238,-1.32139,0.77146,0.39735,-5.72285,-0.88288,1.4755,0
0.91295,-0.43783,0.26049,-2.83868,-1.14389,2.02443,-0.77987,-1.90853,-0.95233,1.05103,1.60049,-0.4961,0.91068,-0.72057,-0.34633,1.21947,-0.24796,-4.01849,-5.03551,0.12828,0.8138179999999998,1
-0.59758,-1.668938,0.2358,6.07369,-2.45274,-0.71429,1.10955,1.39972,-0.22774,-2.23568,0.69016,1.35759,-0.13358,0.14112,0.2565,2.4462,0.75508,1.09777,4.45823,3.17171,2.42271,0
0.16068,-2.79159,3.36027,2.29505,1.30855,-0.03558,-0.18182,0.43912,-1.15133,-0.95642,0.43987,0.46965,1.16384,-0.96944,-0.86287,0.87452,-0.14745199999999997,0.28076,1.98848,5.56044,2.60011,0
-2.39973,-0.2829,3.34565,-4.57371,-0.5695,0.42021,-0.73299,-0.86107,-2.53409,2.142,0.55848,-1.95813,0.95523,0.17405,-2.56227,-2.7253,-0.27237,0.46831,-4.2734,-0.82513,0.94247,0
-1.41158,-3.10585,-0.01191,6.17142,-0.74761,-0.45983,-0.98352,0.3138,-1.22822,0.63976,0.48427,0.01725,-0.75788,-0.96577,0.44512,-1.93681,-0.57068,5.54697,3.18721,4.9419,1.9039220000000001,0
-1.9963380000000002,-0.56289,-3.44798,-1.08082,-1.28004,-1.47111,-0.78929,-1.58693,2.5646,0.24937,-0.48613,-0.21428,-2.45192,-1.72654,1.92658,-1.77333,-0.54506,0.09069,-1.43916,-5.76529,-2.49484,1
-2.18065,0.17893,0.77566,0.22753,-2.58828,1.61726,-0.30486,0.15516,-0.90545,0.22329,-0.17179,0.77716,0.01318,-0.81596,0.2108,1.12062,-0.33716599999999997,0.31002,-0.90456,1.14033,2.2392760000000003,0
-0.47622,-0.80916,0.68198,1.63189,2.14015,1.320986,0.5656,0.39857,-0.59165,-3.04653,1.41469,0.19585,1.69394,-0.8517,-1.55275,4.56035,-0.34095,-1.09681,-1.52101,4.16126,1.81295,0
-0.08669,1.74194,6.04528,-9.19078,-4.74597,4.785206,1.2133,-2.98091,0.62683,-1.93256,-0.07492,-0.13568,-0.68701,1.13346,-0.08647,0.41168,-0.3502219999999999,-7.38045,-0.99393,4.2555,1.13218,0
1.11432,3.3907,0.3876,-3.55409,0.56749,-1.36868,-0.03087,1.15792,-0.0148,-0.97417,-0.49902,-0.6383,1.57302,-0.72074,1.11207,1.28024,0.28371,-3.34631,-1.21564,-5.01004,-0.64564,0
0.22054,1.51119,0.94799,-2.3568380000000007,-1.68666,2.42368,-1.17965,-1.0881,1.37321,0.37096,0.52674,1.20543,-1.0697,-0.77292,2.03497,2.04629,-0.31419199999999997,-5.43804,-1.2262,1.16708,2.32567,0
-2.12782,0.35339,-0.63237,-0.8148,0.04654,0.15456,-0.51523,-1.94023,-0.46528,0.72387,0.6104,-1.45867,0.84269,2.56426,-0.39106,-0.95976,0.58477,-1.20854,-4.70583,0.6506,1.1174600000000001,0
-2.59688,-2.61747,-0.49633,3.07275,-3.79297,2.33099,-0.69376,-2.39722,-0.06398,-3.49328,0.6989,-1.35795,-0.09855,0.84765,-1.41541,2.21261,0.8909,-0.51801,-0.87475,6.64678,1.70216,0
-2.83491,-1.44807,2.16327,-2.99686,3.35191,-1.969632,-1.33566,-0.95894,-3.09266,6.28638,-0.64329,-0.95865,-1.88218,-1.01899,-1.64866,-9.98607,0.00171,6.84886,-3.71042,-2.52949,-1.16447,0
-1.2052580000000002,-5.46248,-4.2621,9.04864,-3.03405,0.85992,-0.83967,-2.42027,1.38581,-1.60266,0.13067,0.06618,-0.24158,0.08721,1.90165,2.83117,1.01748,0.88007,-0.0943,6.00195,1.7424979999999999,0
-3.20362,1.00461,3.23843,-3.17674,-0.17352,0.4311540000000001,2.1861,2.41625,-2.61661,5.05392,0.23767,1.03104,0.1247,0.48657,-0.45794,-2.52891,-1.34853,3.0348,-1.72911,-4.8246,2.40277,0
0.1254,0.22471,4.40363,-2.9902,-1.04577,-3.84028,1.2464,2.97478,-3.85127,1.96794,-0.85552,0.3529,0.62355,-1.21945,-0.21659,-4.61948,-0.24779,3.98122,2.21516,-6.4793,-0.302168,0
1.9505320000000002,-1.06552,1.46649,3.9095,-2.3514,-2.057344,0.78512,1.03094,-1.45841,-2.46802,1.21855,1.19658,0.38443,-1.48459,-0.20809,2.24691,0.22524,-4.75951,2.78642,-0.12592,4.57506,0
1.90947,1.31175,1.06512,0.3715,-0.69416,-4.58962,-0.00365,2.65619,-5.05559,0.33149,-1.30402,0.97203,0.13296,0.17447,0.68279,-2.08187,-1.76807,0.86823,-0.8452,-6.08018,0.28777,0
-0.69473,1.02317,3.51695,-5.67698,0.89626,0.66179,-0.46392,-1.83528,-0.61154,1.13636,-3.22428,1.33343,-1.43216,2.95676,-1.01405,-3.05461,-0.00064,-2.13367,-2.82277,1.3794,0.19485,0
0.80281,-1.08479,2.48886,0.32077,0.01884,-0.66846,1.76758,1.1121,0.79467,-2.85479,0.98641,0.11538,-1.23122,0.99163,0.70193,2.89345,1.459268,-2.59027,3.32069,1.06054,1.21078,0
-2.85357,0.7868,-3.15495,5.18606,0.61966,2.12263,0.37975,0.4908,-2.16187,-1.43038,1.99602,-0.2548,-0.76341,-1.00035,-0.82995,3.00758,1.86461,4.72813,-3.44304,4.74611,0.84394,0
-1.378794,0.61709,2.57315,-3.06894,-1.8914,1.83406,0.32139,-1.41211,-1.11198,-0.70401,-1.07638,0.78034,-0.67123,-0.37281,-0.67887,-0.94265,0.62181,-0.78506,-1.39931,3.20646,0.9285880000000001,0
3.13111,2.03375,0.59392,-0.4138,3.07295,-0.11570800000000003,0.48585,1.05825,3.11893,-2.43019,-0.14875,-1.36099,-0.44368,-0.05665,-2.30169,6.21632,-0.7557220000000001,-7.915291999999999,1.49832,0.5817,2.20996,0
-1.0122,4.30243,3.64043,-4.257058,2.9486,-1.78457,-0.17834,0.05139,-0.32324,-3.34223,0.35119,-0.33529,-1.17294,-0.73681,-0.5543,0.57734,0.11961999999999998,-4.61,-2.38569,0.33249,1.17953,1
1.12341,-2.03196,2.43122,2.72287,3.2752,1.485004,0.48104,0.67524,0.40246,-3.82951,-0.40981,0.47661,-0.95227,-0.36951,0.43705,6.72361,0.64316,-4.37778,0.64636,6.91652,3.15259,0
1.9322,2.519814,-2.25599,0.76921,0.51442,-0.67881,-1.71363,0.38156,0.06622,-3.15033,1.11769,-0.78705,1.00366,-0.08761,-0.25536,4.91663,0.85905,-5.28336,-2.71152,-1.40993,0.97756,0
-1.92075,-1.347004,4.20663,-2.49629,-0.39945,0.047427999999999956,-0.71662,0.81843,0.44771,1.09602,0.54566,-2.3813,-0.58278,-0.71609,0.2022,-3.0957,0.39724,2.25647,4.01696,0.22777,0.28946,0
2.76528,2.926222,1.75439,-1.87638,-2.31258,-5.21734,0.57695,2.33936,-2.95139,2.38747,0.04311,0.21987,-0.10169,0.41728,0.43953,-4.17502,-1.32063,-0.53313,1.59314,-9.04604,0.041883999999999984,0
0.8631,-0.8823,1.73105,-1.90709,-1.71747,2.34267,-0.2164,0.01487,-2.4141,0.98756,2.23779,0.43119,-0.17055,-0.9955839999999998,-0.59516,0.49736,-0.926,0.63964,-1.65296,0.98504,-0.34349,0
1.48692,1.20008,-0.17863,-0.55044,1.31337,0.27139,1.15216,0.78452,-2.43962,-0.913,-0.82957,0.14319,0.15583,0.27995,0.7378,2.95023,0.10524,-1.44388,-3.91528,-0.66297,-0.02026,0
-0.21416,1.52245,1.95702,-1.97301,2.20213,-0.97914,-0.45184,2.15807,-2.2787,-0.05332,-0.235,-0.31704,-0.45827,0.7295,2.06451,0.1112,-1.63782,1.87287,-1.01415,-2.19268,-0.79456,0
-3.66123,-2.451282,-0.02709,3.06703,-1.90733,0.11487000000000003,1.2936,-0.62209,-0.12351,1.10616,-0.9525,0.49666,-0.72256,1.31497,-0.65965,-0.93408,-2.07578,1.85101,-0.19791,1.98814,3.4563,0
0.43475,-2.19818,-4.27797,8.92933,-1.8855,-2.89087,-0.97214,1.47023,-1.27232,-1.48318,0.20947,-0.47181,-1.93933,-0.21094,1.40934,-2.2922,0.15278,9.0124,5.4563,0.34934,-2.19334,1
1.12944,1.90469,-0.59176,-0.049678000000000014,-2.45372,-3.0693040000000003,-0.72953,1.51908,-0.129,-0.40949,-0.89082,-0.66871,-0.56915,0.873,1.3761,-0.79342,-0.31418,-1.16549,2.8472,-4.83628,1.57085,0
0.85795,1.19641,1.73594,-4.62999,-1.53797,2.51785,0.98339,0.02371,-2.92507,1.69445,-0.7229,1.54689,-0.18349,-0.29702,-0.75821,-0.61194,-0.92833,0.73473,-3.2829,-1.0037,-1.58885,0
6.8551,4.01432,0.65391,-1.16245,0.69743,-4.66364,0.62037,2.73599,-0.45772,0.0812,-0.22514,-0.25002,-0.95428,-0.87312,-0.17571,3.13456,0.233666,-10.02343,0.73471,-8.214,2.566502,1
1.52028,-2.30812,3.88115,1.03244,0.85848,-0.56157,0.29766,1.76678,-2.6915,-0.99866,0.49166,0.68181,-0.00366,0.89326,-0.01625,1.81235,0.21505199999999997,0.13829,1.46738,2.34955,1.79628,0
-1.61472,1.319726,0.1162,-0.96198,-0.95466,-1.17714,0.50489,0.59444,-1.73364,-0.82551,0.78871,-0.54257,0.54158,-1.21657,1.09014,-1.23631,-0.10357,2.3742,-1.24378,-2.25769,-0.78224,0
3.15046,2.38282,-1.11071,1.24027,1.42414,-1.51338,-0.64024,1.55293,-1.51916,-4.94222,0.54699,0.44676,-0.68711,0.88377,0.40817,7.7599,1.30739,-4.987876,-3.51256,-1.75315,1.61248,0
3.09295,3.12664,4.51033,-7.24374,7.06528,0.33688799999999997,-1.68262,0.41025,4.97737,1.14375,-0.85423,-0.80928,-0.28161,-0.45634,0.93021,1.90661,0.16804000000000002,-9.80177,2.00492,0.36958,0.86314,0
-0.00955,2.6092,0.13835,-1.68669,1.49576,-0.286,1.61863,0.70227,0.73085,0.44223,-0.90453,-0.13034,1.0117,-1.09578,1.01778,1.88405,-0.41222,-3.80663,-1.77021,-2.20399,0.8788219999999999,1
0.58123,-0.83185,2.51534,1.3947,3.89739,1.74582,-0.92327,1.23859,-0.61889,-2.00154,-0.64027,-0.37733,1.12964,-0.58071,-0.11326,4.87037,0.38264,-2.121072,-0.10407,6.03234,1.92981,0
-2.17687,-0.5797320000000001,-2.55593,2.35235,-2.30064,0.362812,-0.07092,-0.90387,0.48215,1.6643,0.28523,-0.00423,0.4017,-0.64094,0.27257,1.78526,-2.1424,-2.81729,-3.53244,-0.93245,1.701344,0
-3.30898,-3.5133,-5.29343,7.21881,3.78675,-2.14791,0.46442,-1.84871,-1.72432,0.1638,-0.07736,-0.15991,-0.58233,-0.70776,-0.31462,-0.6862,-0.633356,4.54809,-6.89204,1.70803,0.54021,0
0.87835,0.87001,5.5614,-8.07736,-2.32301,-4.79936,1.70351,1.79291,-2.04459,1.52414,-0.71002,-1.56794,-0.60034,-0.64375,-0.41043,-6.95676,0.03829,1.31513,3.24069,-10.25569,-2.79311,0
-1.8976,1.24225,2.25569,-5.33932,-0.55461,-1.55871,-1.76088,1.07212,-1.74256,0.25398,-1.45916,0.42262,0.05358,-0.28847,-0.6308,-2.88274,2.65574,3.2423,-0.9286,-5.33037,-1.414792,0
0.94458,-0.57929,2.44754,0.727876,-1.14844,-2.34867,-1.60369,1.38465,-3.27858,-0.48997,1.09326,-1.61648,-0.96549,0.38352,1.2212,-0.96379,-0.13133000000000003,1.05677,0.57488,-1.38836,1.19242,0
-1.97542,-1.8566880000000001,-1.99118,5.0094,1.95249,-1.62045,-1.25752,0.03103,-3.5789,2.00191,0.20712,0.86579,0.24147,-1.95963,0.48048,-3.73707,0.94362,6.50968,-3.18806,1.08046,0.4196999999999999,0
5.70506,1.8078120000000002,-0.23397,3.01189,4.23167,0.5461739999999999,0.52771,1.50771,-1.54854,-3.48501,3.51609,-0.81288,-1.79061,0.0984,-0.73952,9.96716,0.32126600000000005,-9.90312,-3.98896,2.78397,4.44694,0
2.20062,1.02053,1.09861,-1.50679,3.59145,0.78284,-0.67802,-0.53586,-0.18078,0.09893,1.14078,0.29013,0.42108,-0.07936,-0.49795,2.441,0.06024,-5.10317,-3.26861,2.40878,1.07052,0
4.177467999999999,1.37892,2.14609,-0.4406,0.8265,-2.83485,-0.93838,1.95243,-1.90302,-0.41153,2.27723,-0.22884,0.97546,0.01243,1.20617,2.40537,0.34778,-5.89208,0.04055,-3.16895,2.90883,1
4.45585,2.31634,2.53539,-3.28161,2.56839,-1.72977,-0.00511,1.23684,1.10843,-1.20174,-1.97886,0.69945,1.63439,-0.03438,-0.2633,3.4468,2.53533,-8.88427,0.63017,-2.74305,1.7583,0
2.08138,1.9025159999999999,3.44318,-6.88393,2.25105,-1.410586,0.6964,1.83523,0.82136,0.05809,-1.18918,-1.04709,-0.29025,0.70194,0.23084,0.4699,0.6354879999999999,-4.07149,1.00638,-5.40939,-1.61692,0
-0.8914480000000001,0.39833,-2.27757,4.05291,-1.90432,1.06778,-0.0942,0.96836,-3.34085,-1.35097,1.37728,-0.85896,0.17879,-0.27104,-1.46398,4.00144,-0.617872,1.95154,-4.19095,0.92787,2.11956,0
-1.67995,-3.81556,1.7888,1.5610439999999999,-0.4148,0.92065,0.94335,-0.14489,-1.10558,1.26503,0.54954,-1.12388,-0.79371,0.24094,-0.30496,-2.14318,0.35472,4.91635,1.56571,3.12679,-0.28552,0
1.25469,-2.2469200000000003,0.86111,0.21479,-0.93365,1.09891,0.89104,-2.00885,0.67992,2.40363,-0.1876,0.08415,0.88212,-0.17461,-0.57958,-2.74605,-1.74102,-0.52184,1.24323,3.26392,1.179512,0
3.29996,1.6817039999999999,-0.84217,1.68452,0.33148,-2.6901699999999997,0.69117,1.87324,1.09383,-2.11154,-0.84828,-0.97962,1.8416,1.13842,-0.11612,4.05705,-0.5016640000000001,-6.1074,1.95841,-3.12879,2.49876,0
1.25531,0.1855,-2.1365,1.4988740000000003,1.53881,-1.1737,-0.0842,-1.33458,1.11059,1.33664,-0.37947,0.64626,-0.65365,0.96027,0.37191,-3.86904,-0.6706,1.63309,0.73277,0.09599,-2.266,1
0.51284,-0.18851,-0.26755,4.75695,-1.03997,-2.65538,1.07649,2.00301,-3.95015,-1.28641,-0.67748,1.38127,0.99664,-0.50453,0.81978,1.26711,1.32725,1.98078,-0.51613,-0.56028,2.6488,0
0.30907,-0.34456,3.55751,-2.09942,6.28144,2.43722,-0.32216,0.42485,2.54296,-2.41839,-1.05903,0.41764,0.24548,-1.05816,0.21971,5.59673,-0.52419,-5.410774,0.19334,6.00887,0.13011199999999995,0
0.1035,0.1218,0.30126,0.57055,-0.56469,1.39446,-0.50139,1.41013,-3.73077,0.06247,-0.63161,-0.71506,-0.51558,-3.04777,0.23834,2.57821,-0.53117,1.78324,-3.30284,0.1271,0.52425,0
2.65072,1.66903,1.02041,-1.64619,2.0687,-0.79603,-1.17567,-0.17406,-1.43317,-0.70094,-0.76644,1.40047,0.01961,-0.9737,-0.90807,1.43594,-0.06371,-4.44578,-3.10833,0.16916,1.04664,0
1.49474,0.95605,4.10642,-4.32419,0.98068,-1.455,-1.78008,2.0303,0.22914,-0.66259,1.15361,-0.17626,0.40059,0.06977,0.69971,0.51231,0.0044860000000000125,-2.66233,2.78419,-3.53428,-0.30995,0
-0.86915,1.37346,3.75817,-5.98882,-2.5776,2.743152,-0.16274,0.42675,-2.31381,1.52467,-0.54575,0.5912,0.68688,1.0207,-1.55055,0.52786,0.88229,-1.9075199999999999,-2.91976,-1.56829,0.8138,0
1.30108,1.00212,0.70766,1.92471,1.08931,-1.48322,-0.54522,2.28485,1.18573,-3.70736,-0.62554,0.11811,-0.23361,-0.49843,-1.0748,5.34783,0.3469,-4.07958,2.89379,-0.48555,2.09044,0
0.72878,-1.131628,-0.08874,4.63901,-0.65312,-1.05036,1.51565,0.63744,-1.37915,-0.0039,-0.20285,0.8474,-0.15212,-0.39416,0.00054,0.59399,0.13309600000000002,0.39802,1.25089,2.42671,3.20557,0
-2.34154,-3.44988,-0.11904,3.35544,-2.34668,1.899922,0.94229,0.12757,1.18535,1.13297,-0.65432,0.36438,1.09091,1.51923,0.39861,1.95419,0.44999399999999995,0.82157,1.81783,1.8992,2.86209,0
-4.91111,-1.9237940000000002,1.66775,0.94607,1.95246,-2.46056,0.38375,-0.58895,-1.10195,2.3031,0.08719,2.05802,-0.72507,-0.87224,0.52935,-5.52815,-0.792316,4.68211,-1.21841,1.25055,0.629156,0
0.74109,-0.017329999999999977,1.57751,1.94408,-0.31592,-2.02234,0.38057,2.68344,-3.54408,-2.65111,-0.25605,0.50543,1.39394,-0.8482,-1.47708,3.00896,-0.41771,0.98074,0.01158,-1.4924,1.08985,0
0.0916,-1.39408,3.92579,-2.01018,-1.25866,0.40109,1.07089,-0.86829,-1.75273,2.70413,1.4626,0.60017,-0.00254,0.62328,1.77245,-5.8972,-0.09284799999999994,2.453854,2.21198,3.16957,0.57759,1
1.19038,-2.05497,3.67982,-4.33835,-3.39175,3.38623,0.62946,-2.81654,3.03211,2.93635,1.48926,-0.67454,-1.55199,-0.91587,-0.61686,-2.57952,-0.061,-4.04745,3.49797,3.15246,0.7418500000000001,0
0.77062,3.33888,8.5268,-13.73947,-3.55503,3.26811,0.04697,-3.37784,-2.60709,-0.46912,-0.27485,-0.50822,-1.00499,0.3406,-1.47244,-5.16763,0.2666,-4.30222,-2.99556,3.34054,-0.538106,0
-0.37564,1.2205,3.90075,-5.55651,3.9011,0.42056,0.04246,0.86024,-0.43531,0.06057,-1.85115,0.58534,0.87408,1.33526,1.54794,-0.28998,-0.82378,-0.42721,-1.13295,-0.28461,-1.61767,0
-0.76431,0.33225,4.04512,-5.63526,2.58059,0.54864,0.32268,0.0308,-0.77106,0.45938,1.08389,0.58577,-0.8541,-0.21973,-0.29383,-1.8942,1.90988,0.58678,-1.09712,0.27019,-1.023006,0
1.60833,-0.90234,3.33394,1.15296,1.48158,-1.56737,-1.65352,2.28364,-0.2075,-1.27418,-0.01983,-0.57657,0.07741,0.15965,-0.15569,2.47446,0.020704,-2.13538,3.65875,0.69145,2.62066,0
2.906294,4.9047,-2.49208,-0.0235,2.89981,-0.9574,0.16508,-0.00168,3.55642,-1.50318,0.93562,-0.36288,0.19656,0.28675,0.58685,4.34285,-0.046936,-8.54297,-1.06833,-0.97969,2.3382,0
-0.72599,-1.180908,3.15801,-0.64262,-2.74548,-2.4504159999999997,-0.85503,0.71988,-2.1555,0.8978,0.3869,-0.68546,1.74978,0.44035,-1.5901,-4.15864,-0.44028,3.05297,2.71705,-1.72009,0.860224,0
-1.6769459999999998,-1.6227779999999998,-0.18945,1.70983,-1.432,0.958268,-0.88751,-0.66114,1.27871,-2.81829,0.86767,1.88361,-1.096,-0.49817,0.65057,2.03693,0.056016000000000045,0.46977,1.1692,3.7088,1.4395419999999999,0
-1.453978,-3.54337,-1.88108,4.50278,1.06752,1.45484,-0.28044,1.79286,-1.88011,1.67941,1.44105,-1.11212,-0.79033,0.08706,-2.23356,-0.21611,0.14463,8.67809,2.05674,1.45887,0.633328,1
0.29326,-2.049984,0.30506,0.59596,-2.36935,1.88905,0.89902,-1.66778,-0.72526,0.97896,1.57307,0.46819,0.54102,-0.57496,-0.37832,-0.31626,-1.79058,-0.09223,-0.93808,2.78237,0.70635,0
0.60973,-1.88547,-2.69669,4.40513,-2.71122,2.91504,0.43297,0.41969,-1.30925,-1.00838,3.22309,-1.31772,0.21897,0.12771,-1.21656,5.61713,-0.62169,0.438562,-1.72632,1.97997,1.18915,0
-1.92428,0.06043,1.92959,-4.38603,0.46357,-0.26476,2.32211,-3.14374,-2.03559,0.85637,-1.71717,0.21135,0.81308,0.2096,-0.72914,-4.43181,0.228346,-0.31758,-5.95585,1.48979,-0.191162,0
-0.573146,1.81597,5.13249,-6.12508,-0.14533,1.34157,0.54001,1.9677,-4.00966,1.67823,-0.97016,-0.37849,-1.57471,-1.85645,1.13681,-1.1084,-2.39889,1.551458,-2.47732,-1.86117,0.302486,0
0.02774,0.66038,1.1154,0.84575,-1.87874,-3.56462,-1.74579,1.86767,-1.40592,2.38264,-0.19053,0.31778,-1.63515,1.33715,-0.70854,-4.44787,-0.06296799999999998,2.89809,3.51876,-4.60312,0.5833079999999999,0
1.82975,2.5115360000000004,0.84917,-0.542844,-1.36783,-0.06045,0.02949,3.66659,0.59899,-1.33226,1.64916,-0.21099,-1.02271,0.74548,-0.043,6.73841,-0.11531400000000003,-6.49686,1.04107,-6.37728,2.53192,1
-1.76342,1.30648,-1.26584,-2.758266,0.69734,-2.1155,-0.86412,-1.19541,1.72717,-1.12472,-1.82517,-0.89401,-0.36476,-0.37921,-0.41206,-1.45196,-0.16757,-1.52481,-2.06441,-4.2425,-1.75516,1
-0.30932,-0.19773,-3.21698,-0.82244,-0.58308,1.15379,0.45667,-2.89686,-2.85185,-0.21632,-1.00955,-0.29565,2.06659,-0.79991,0.66337,-2.46154,-1.3822,-0.03333800000000009,-6.80688,0.9849,-4.13006,1
-0.08646,-0.46904,0.05861,2.3869,1.94047,1.31019,0.02437,-0.3274,-0.56746,-0.77869,-0.70654,0.07549,-0.77868,-0.0594,-0.28117,2.29789,0.015025999999999961,-0.62339,-1.51998,5.17216,1.855856,0
-1.27121,-2.08977,0.80314,2.3695459999999997,-1.16411,0.52608,0.48005,0.25225,-2.62408,0.65025,-1.76375,0.37805,-2.51836,0.83563,-1.31705,-0.99757,-0.07394,3.97303,-0.31919,2.59552,0.5342200000000001,0
-0.26801,2.45084,1.35397,-2.71077,0.34673,-2.48981,0.62469,1.78907,-2.86746,0.01524,0.06555,0.28079,1.49379,0.1876,1.09278,-1.69926,0.32021,1.76049,-1.63058,-5.04968,-0.98268,0
-1.05556,-0.61461,3.33527,-1.79524,-0.29694,-1.83754,-0.69528,1.33786,-4.62577,2.04648,-0.59535,0.65601,2.00433,0.00303,0.27645,-4.51864,-0.543008,5.47111,-0.95961,-2.02148,-0.40884,0
1.06733,-1.76454,-0.87004,-0.08774600000000003,1.05159,0.1241,-1.62347,-3.01053,-0.10484,1.85273,-0.49965,-0.15694,-0.26659,-1.24796,1.77901,-2.75631,-0.088526,-1.22467,-3.24719,2.31793,0.7448140000000001,0
0.75069,0.99565,1.72878,-0.473104,-1.56169,0.9947360000000002,0.29929,2.72663,-6.08583,0.05406,0.6499,0.08564,2.35877,0.24903,-0.35726,2.64345,0.8854899999999999,4.77994,-3.74921,-1.40513,-2.61975,0
-0.77037,0.79964,3.46972,-4.594064,-1.15673,1.481482,0.32022,-1.47602,-1.66265,1.19888,-1.2905,-3.06907,-1.31532,-1.13969,0.57302,-2.79697,-0.12358400000000003,-1.31683,-2.49473,1.40106,1.0446,0
-2.8061,0.77762,1.65685,0.128936,1.92154,-0.83516,0.72772,-2.52546,1.31365,-4.13029,-0.99606,-1.15848,0.96573,-0.17146,0.38879,-3.04231,0.40871,0.95536,-0.05613,4.69964,-2.37004,1
-1.5418,-3.371152,-2.00387,5.05294,-0.79014,-0.44724,1.10322,0.52661,0.13385,3.8726,-0.10169,-1.52399,-0.01173,1.09275,-2.6916,-0.73864,1.72118,2.06006,0.45514,-0.59928,3.57707,0
1.97178,0.86172,-0.45881,3.80647,-1.30161,-3.66254,1.30557,2.70538,-2.7472,-1.92051,-0.58003,-0.8515,0.24148,1.70632,-1.28369,2.44657,-0.2369,-0.8154,0.84396,-3.65072,2.4928,0
2.115786,2.07743,0.32317,1.04034,-0.2779,-0.46735,-0.51349,4.42447,1.11989,-1.93593,-0.39689,0.49996,-1.23501,-0.9293,1.96964,7.69858,0.2349,-4.64662,3.2707,-5.00056,1.694372,1
2.69779,1.788,3.48934,-5.53867,3.49458,-1.16926,0.1779,1.57342,-1.18404,-0.91203,1.8411,-0.20097,-0.18239,0.15058,0.96335,1.59612,0.09998,-3.78792,-1.50531,-3.34789,-1.39008,0
-0.37633,-0.04540599999999999,0.26017,-2.21123,-2.47417,0.90354,0.41772,-5.11247,0.24242,-1.37557,-0.06471,-0.25889,0.70119,0.29256,0.73928,-1.76444,0.135988,-4.150528,-4.91113,4.98163,2.22166,0
-0.575116,-0.4029,1.60384,-3.28088,1.25818,-0.874068,0.17485,-3.0393,-1.49398,3.2724,1.7355,0.80998,-1.34012,-0.18977,1.07396,-8.00417,0.16045,1.95875,-2.23452,2.14408,-1.63648,0
0.743832,1.42615,-2.21332,3.29621,0.5328,-0.52043,0.44216,0.55845,-1.3905,-2.19861,-0.44269,0.18029,0.39854,0.56561,-0.45118,3.85379,1.75196,-2.0632260000000002,-2.69112,0.79866,2.330412,0
1.0667680000000002,1.22488,-0.72143,3.44096,-3.4832,-4.1280920000000005,-0.59662,1.97492,-2.71174,0.20754,-1.86074,-1.26851,0.03439,-1.74088,-0.66434,-1.93754,-0.20194,0.45394,2.04133,-5.64273,1.724384,0
-0.24891,0.26775,1.11117,0.45597,-2.33411,-2.68886,-0.18168,0.18174,-2.29819,0.31151,2.15357,-0.68305,-0.93029,0.04458,-1.0247,-3.02435,-0.96916,1.04235,0.1913,-1.85882,1.60492,0
5.12161,2.184782,5.66087,-7.6789,2.19372,-2.632772,1.35237,2.2204,0.65387,-0.02578,1.96265,0.01409,1.55624,-0.08242,-1.17634,1.48135,1.36644,-8.40172,2.33625,-6.41249,-0.04016,0
0.72762,-1.24014,0.48628,0.13496,-2.09747,1.83539,-1.07117,-1.26955,-1.24651,0.49053,-0.07318,-0.90538,1.10083,0.35197,-0.12066,-0.82507,-0.09721,0.69572,-0.51037,3.17761,0.03034,0
